,Index Code,Year_Month,Industry,Weight,pfBeta,pfSysVol,pfSpecVar
92,ALSI,2019-Q4,Consumer Services,0.05165136164280167,0.04553171071859667,0.0005860497930468213,0.0001899114147136518
93,ALSI,2019-Q4,Financials,0.18391307967609122,0.16212306655317424,0.0020867256710123488,0.0006762105012288409
94,ALSI,2019-Q4,Health Care,0.012962889392332113,0.011427046860265818,0.0001470803170340777,4.7661873471973946e-05
95,ALSI,2019-Q4,Industrials,0.013893570357062334,0.012247460787597518,0.0001576400654981102,5.10837956253779e-05
96,ALSI,2019-Q4,Oil & Gas,0.0,0.0,0.0,0.0
97,ALSI,2019-Q4,Technology,0.18625344209173655,0.16418614293870626,0.0021132800321312034,0.0006848155316319418
98,ALSI,2019-Q4,Telecommunications,0.030582871549519965,0.02695941435129244,0.00034700122072912524,0.00011244691751092798
99,ALSI,2019-Q4,Utilities,0.0,0.0,0.0,0.0
100,ALSI,2020-Q1,Basic Materials,0.23297479872993324,0.2132136529237218,0.002849111413501545,0.001013088468453021
101,ALSI,2020-Q1,Consumer Goods,0.29053108493095836,0.2658879597437884,0.003552982702705638,0.001263371375252882
102,ALSI,2020-Q1,Consumer Services,0.044404337994307146,0.04063791947042645,0.0005430325806836123,0.0001930917979822813
103,ALSI,2020-Q1,Financials,0.16885966454382922,0.15453682589334206,0.002065030209939411,0.000734284479990064
104,ALSI,2020-Q1,Health Care,0.012395377407389803,0.011343989610916616,0.00015158640092653082,5.390116863286414e-05
105,ALSI,2020-Q1,Industrials,0.011588086232318398,0.010605173647351442,0.0001417138202291599,5.0390671426267995e-05
106,ALSI,2020-Q1,Oil & Gas,0.00044455374154880536,0.0004068462669492616,5.436567156045722e-06,1.9331372819118324e-06
107,ALSI,2020-Q1,Technology,0.21115609048521347,0.19324562843225598,0.0025822845677363412,0.0009182100445214697
108,ALSI,2020-Q1,Telecommunications,0.027646005934501637,0.025301045203944814,0.00033809043499604893,0.00012021836680925466
109,ALSI,2020-Q1,Utilities,0.0,0.0,0.0,0.0
110,ALSI,2020-Q2,Basic Materials,0.2301938159698937,0.20286678542154876,0.002610457329864829,0.0012003797938134118
111,ALSI,2020-Q2,Consumer Goods,0.271030965678495,0.23885602888691618,0.0030735611553887434,0.0014133311675964045
112,ALSI,2020-Q2,Consumer Services,0.03665682897828087,0.03230518173235334,0.00041569790870693893,0.0001911524713442223
113,ALSI,2020-Q2,Financials,0.12364220342620691,0.10896424930369246,0.0014021345224008678,0.000644750607352533
114,ALSI,2020-Q2,Health Care,0.011950321908280898,0.010531661678534074,0.00013551973708883703,6.231672596340402e-05
115,ALSI,2020-Q2,Industrials,0.009699593796344042,0.008548124566545544,0.00010999589895885518,5.0579970414375014e-05
116,ALSI,2020-Q2,Oil & Gas,0.0004190118956966169,0.00036926967814148104,4.751703123792201e-06,2.1849996744806303e-06
117,ALSI,2020-Q2,Technology,0.29038193989243516,0.25590978820280824,0.003293006201138418,0.0015142396926110648
118,ALSI,2020-Q2,Telecommunications,0.026025318454366935,0.022935771198562698,0.00029513383335264735,0.00013571288293977096
119,ALSI,2020-Q2,Utilities,0.0,0.0,0.0,0.0
120,ALTI,2017-Q3,Basic Materials,0.1109772811784251,0.0536774567067221,0.00037908634038994794,0.0019309494135415375
121,ALTI,2017-Q3,Consumer Goods,0.0021302662978740427,0.001030366537760822,7.276758326947632e-06,3.7065572474728014e-05
122,ALTI,2017-Q3,Consumer Services,0.01674205087596332,0.008097789939829314,5.718902760815792e-05,0.0002913033458483104
123,ALTI,2017-Q3,Financials,0.7217047173764983,0.34907391234184726,0.00246526493753756,0.012557302593562122
124,ALTI,2017-Q3,Health Care,0.054131053311147516,0.026182090962625446,0.000184905799486872,0.0009418533643610867
125,ALTI,2017-Q3,Industrials,0.0565020100346105,0.027328874570277367,0.0001930047301686885,0.0009831068303506037
126,ALTI,2017-Q3,Oil & Gas,0.0,0.0,0.0,0.0
127,ALTI,2017-Q3,Technology,0.037812620925481176,0.018289196681904273,0.0001291638066366661,0.0006579207692350722
128,ALTI,2017-Q3,Telecommunications,0.0,0.0,0.0,0.0
129,ALTI,2017-Q3,Utilities,0.0,0.0,0.0,0.0
130,ALTI,2017-Q4,Basic Materials,0.12000210845980672,0.06427702350251172,0.0005027024413048983,0.0020375657953183345
131,ALTI,2017-Q4,Consumer Goods,0.0021772268863522043,0.0011661933739375435,9.12065033766056e-06,3.6968042388726504e-05
132,ALTI,2017-Q4,Consumer Services,0.012338412453724502,0.0066088541064040105,5.168700901944184e-05,0.0002094990455326813
133,ALTI,2017-Q4,Financials,0.7161330379015083,0.38358409447062225,0.0029999625095984027,0.012159521208864866
134,ALTI,2017-Q4,Health Care,0.05864450881533327,0.03141190200569667,0.0002456684980703392,0.0009957495478955694
135,ALTI,2017-Q4,Industrials,0.05566071996800451,0.02981368787156318,0.00023316906820913065,0.0009450865539382114
136,ALTI,2017-Q4,Oil & Gas,0.0,0.0,0.0,0.0
137,ALTI,2017-Q4,Technology,0.0350439855152707,0.01877069586107473,0.00014680322952392605,0.0005950264302352888
138,ALTI,2017-Q4,Telecommunications,0.0,0.0,0.0,0.0
139,ALTI,2017-Q4,Utilities,0.0,0.0,0.0,0.0
140,ALTI,2018-Q1,Basic Materials,0.09772123907381296,0.048798941281215556,0.00035581167211578077,0.0016912700891671582
141,ALTI,2018-Q1,Consumer Goods,0.0030325281132707344,0.0015143500301030293,1.104170300077707e-05,5.24842310754911e-05
142,ALTI,2018-Q1,Consumer Services,0.0159380874333176,0.007958984148838607,5.8031985612592735e-05,0.000275841882583379
143,ALTI,2018-Q1,Financials,0.6862545603742568,0.3426941401180401,0.0024987135339064512,0.011877068102245989
144,ALTI,2018-Q1,Health Care,0.059315628303209016,0.029620376184959513,0.0002159734474224308,0.001026580801882786
145,ALTI,2018-Q1,Industrials,0.05261407394941297,0.026273828796660955,0.00019157249545949205,0.0009105964105986961
146,ALTI,2018-Q1,Oil & Gas,0.0532101684610972,0.026571499818328636,0.00019374292828404108,0.0009209130707995224
147,ALTI,2018-Q1,Technology,0.03191371429162278,0.015936714316588368,0.00011620065559085346,0.0005523334633004265
148,ALTI,2018-Q1,Telecommunications,0.0,0.0,0.0,0.0
149,ALTI,2018-Q1,Utilities,0.0,0.0,0.0,0.0
150,ALTI,2018-Q2,Basic Materials,0.20949455799397304,0.08976631686234404,0.0005616198158745737,0.0019710608142748647
151,ALTI,2018-Q2,Consumer Goods,0.002842703592333943,0.0012180699768941667,7.620812127055389e-06,2.6746000999267114e-05
152,ALTI,2018-Q2,Consumer Services,0.011939290657067392,0.005115866295031723,3.200723820562495e-05,0.00011233259799073428
153,ALTI,2018-Q2,Financials,0.5854163557664167,0.2508450366984651,0.0015694031820385405,0.005507977151940976
154,ALTI,2018-Q2,Health Care,0.05831391145022639,0.02498692616575887,0.0001563298279688226,0.0005486551387647135
155,ALTI,2018-Q2,Industrials,0.04640155275830245,0.019882599947662522,0.0001243947898501586,0.0004365759341874119
156,ALTI,2018-Q2,Oil & Gas,0.05431314392755755,0.02327263741013975,0.00014560444044108125,0.0005110133204451038
157,ALTI,2018-Q2,Technology,0.031278483854122366,0.013402516607155194,8.385237550415703e-05,0.0002942882834052582
158,ALTI,2018-Q2,Telecommunications,0.0,0.0,0.0,0.0
159,ALTI,2018-Q2,Utilities,0.0,0.0,0.0,0.0
160,ALTI,2018-Q3,Basic Materials,0.2563104333786085,0.14642231488664292,0.001221340077106927,0.22569798867926233
161,ALTI,2018-Q3,Consumer Goods,0.0017862427638400341,0.0010204258835013202,8.51159215862866e-06,0.0015729028029696627
162,ALTI,2018-Q3,Consumer Services,0.0013915908056077795,0.0007949732847241368,6.631043455463737e-06,0.0012253861138235
163,ALTI,2018-Q3,Financials,0.5798481952260061,0.3312495473113261,0.002763023846249514,0.5105940077300505
164,ALTI,2018-Q3,Health Care,0.046057183039208326,0.02631106064963466,0.0002194662259469663,0.040556341929425005
165,ALTI,2018-Q3,Industrials,0.03325512203293711,0.018997634570371895,0.0001584633632448044,0.029283295483451596
166,ALTI,2018-Q3,Oil & Gas,0.0487946804853012,0.027874909252165427,0.00023251062409268038,0.042966886281652475
167,ALTI,2018-Q3,Technology,0.032556552268490996,0.018598563020019027,0.00015513462145803173,0.028668159420867916
168,ALTI,2018-Q3,Telecommunications,0.0,0.0,0.0,0.0
169,ALTI,2018-Q3,Utilities,0.0,0.0,0.0,0.0
170,ALTI,2018-Q4,Basic Materials,0.06499205462589111,0.03246590721115813,0.0002368008055422333,0.0006713399710804108
171,ALTI,2018-Q4,Consumer Goods,0.0,0.0,0.0,0.0
172,ALTI,2018-Q4,Consumer Services,0.0,0.0,0.0,0.0
173,ALTI,2018-Q4,Financials,0.7283991947706291,0.3638620260004021,0.0026539477336247406,0.0075240503961156915
174,ALTI,2018-Q4,Health Care,0.05117818343225064,0.025565373553910753,0.0001864694866581003,0.0005286486230221102
175,ALTI,2018-Q4,Industrials,0.05719247149762273,0.028569730307909415,0.00020838275385423835,0.0005907736319807849
176,ALTI,2018-Q4,Oil & Gas,0.0506976919627258,0.025325350499475232,0.00018471879932109272,0.0005236853528022042
177,ALTI,2018-Q4,Technology,0.04563662823865866,0.022797164151141747,0.00016627863807894855,0.000471406741305626
178,ALTI,2018-Q4,Telecommunications,0.0019037754722218783,0.0009510054450165308,6.936471973207835e-06,1.9665181810637477e-05
179,ALTI,2018-Q4,Utilities,0.0,0.0,0.0,0.0
180,ALTI,2019-Q1,Basic Materials,0.06643057458431101,0.030157188854532502,0.0001998950586275935,0.000544552349930914
181,ALTI,2019-Q1,Consumer Goods,0.0,0.0,0.0,0.0
182,ALTI,2019-Q1,Consumer Services,0.0,0.0,0.0,0.0
183,ALTI,2019-Q1,Financials,0.7044024893515693,0.3197744266688164,0.0021196049829081145,0.005774209138997485
184,ALTI,2019-Q1,Health Care,0.06302692228418935,0.02861204814406551,0.00018965318912189986,0.0005166515396492468
185,ALTI,2019-Q1,Industrials,0.055868365639770164,0.025362310414074492,0.00016811250384137432,0.0004579705954119727
186,ALTI,2019-Q1,Oil & Gas,0.059185439216311794,0.026868147371200114,0.0001780938508522043,0.0004851616926183799
187,ALTI,2019-Q1,Technology,0.04859016676051677,0.022058259237399458,0.00014621180524324354,0.00039830890608047605
188,ALTI,2019-Q1,Telecommunications,0.0024960421633316403,0.0011331170229896762,7.5107960106965625e-06,2.0460844032649643e-05
189,ALTI,2019-Q1,Utilities,0.0,0.0,0.0,0.0
190,ALTI,2019-Q2,Basic Materials,0.08393129420157217,0.026027059918658627,0.00011784594949612708,0.0006127424886816603
191,ALTI,2019-Q2,Consumer Goods,0.0,0.0,0.0,0.0
192,ALTI,2019-Q2,Consumer Services,0.0,0.0,0.0,0.0
193,ALTI,2019-Q2,Financials,0.6785367214661367,0.21041395911512722,0.0009527173978411996,0.004953674113192303
194,ALTI,2019-Q2,Health Care,0.05163705596250892,0.0160126298819085,7.25023716954972e-05,0.00037697760388006994
195,ALTI,2019-Q2,Industrials,0.05610711898360719,0.017398794591949703,7.877868169452716e-05,0.0004096114094965251
196,ALTI,2019-Q2,Oil & Gas,0.0798933211675371,0.024774886136441528,0.00011217632685105286,0.0005832631667000181
197,ALTI,2019-Q2,Technology,0.04818809002876062,0.014943106959987469,6.765976001997329e-05,0.0003517983427984076
198,ALTI,2019-Q2,Telecommunications,0.0017063981898769271,0.0005291533790287424,2.3959134291623048e-06,1.2457602179181974e-05
199,ALTI,2019-Q2,Utilities,0.0,0.0,0.0,0.0
200,ALTI,2019-Q3,Basic Materials,0.09607654362073703,0.04063885211768802,0.00025098851554869944,0.0007987848253160827
201,ALTI,2019-Q3,Consumer Goods,0.0,0.0,0.0,0.0
202,ALTI,2019-Q3,Consumer Services,0.0,0.0,0.0,0.0
203,ALTI,2019-Q3,Financials,0.7006653454750994,0.29637031356117094,0.0018304046787051016,0.00582536407429169
204,ALTI,2019-Q3,Health Care,0.04445442271619461,0.018803514808693585,0.0001161318792977877,0.00036959612560644287
205,ALTI,2019-Q3,Industrials,0.0487563818601723,0.02062317520528919,0.00012737023466328053,0.0004053628128105967
206,ALTI,2019-Q3,Oil & Gas,0.06550601792647079,0.02770800525298961,0.00017112666192253337,0.0005446200614075208
207,ALTI,2019-Q3,Technology,0.0420585869535159,0.017790114330402923,0.0001098730440096766,0.00034967703631518036
208,ALTI,2019-Q3,Telecommunications,0.002482701447809882,0.0010501432835489607,6.485761534014154e-06,2.0641294613275024e-05
209,ALTI,2019-Q3,Utilities,0.0,0.0,0.0,0.0
210,ALTI,2019-Q4,Basic Materials,0.13708325038821534,0.06043662916134857,0.0003890491133446735,0.0015775155794250392
211,ALTI,2019-Q4,Consumer Goods,0.0,0.0,0.0,0.0
212,ALTI,2019-Q4,Consumer Services,0.00265613709443005,0.0011710254325248402,7.538249775836538e-06,3.0566080361283666e-05
213,ALTI,2019-Q4,Financials,0.6640323328856427,0.2927555025147316,0.0018845569360935086,0.007641497757038212
214,ALTI,2019-Q4,Health Care,0.03432905964309673,0.01513483697849357,9.742758636288762e-05,0.0003950491855177953
215,ALTI,2019-Q4,Industrials,0.038406691075524024,0.01693256425764957,0.00010900010808847829,0.0004419734238444369
216,ALTI,2019-Q4,Oil & Gas,0.07445520312122034,0.03282546545567549,0.0002113075862745849,0.0008568095851269523
217,ALTI,2019-Q4,Technology,0.04690170211072636,0.020677805417325366,0.00013310937382108313,0.0005397316271075495
218,ALTI,2019-Q4,Telecommunications,0.0021356236811444365,0.0009415438872363959,6.061006703839856e-06,2.4576158059088617e-05
219,ALTI,2019-Q4,Utilities,0.0,0.0,0.0,0.0
220,ALTI,2020-Q1,Basic Materials,0.1415968594093928,0.07211767934131522,0.0005363128732005604,0.0016485970078378937
221,ALTI,2020-Q1,Consumer Goods,0.0030850875000776184,0.0015712873293836538,1.1685090673218746e-05,3.5919342016202e-05
222,ALTI,2020-Q1,Consumer Services,0.0012075035165056806,0.0006150019977144396,4.573545508269822e-06,1.4058833596791964e-05
223,ALTI,2020-Q1,Financials,0.6221008631578058,0.3168465088442066,0.0023562719027268165,0.007243053453679193
224,ALTI,2020-Q1,Health Care,0.032706837729437735,0.016658146554086317,0.00012388055913912214,0.00038080219463549616
225,ALTI,2020-Q1,Industrials,0.030907493106447952,0.015741709854243176,0.00011706535371254178,0.00035985261867806936
226,ALTI,2020-Q1,Oil & Gas,0.13164452999907525,0.06704878936659302,0.0004986173875566763,0.0015327231067125261
227,ALTI,2020-Q1,Technology,0.0346287735129179,0.01763702100882883,0.00013116009137200188,0.0004031790862919773
228,ALTI,2020-Q1,Telecommunications,0.002122052068339243,0.0010807970688643152,8.037493533396242e-06,2.4706824042089055e-05
229,ALTI,2020-Q1,Utilities,0.0,0.0,0.0,0.0
230,ALTI,2020-Q2,Basic Materials,0.13769367508253394,0.0544180293554976,0.0003140219351859817,0.0014874519179236836
231,ALTI,2020-Q2,Consumer Goods,0.002187327894080848,0.0008644556366067172,4.988384090800358e-06,2.362886362956284e-05
232,ALTI,2020-Q2,Consumer Services,0.002953092152964828,0.0011670939523780214,6.734773489782338e-06,3.1901120978142155e-05
233,ALTI,2020-Q2,Financials,0.6244700158659405,0.2467973030326313,0.0014241560676647067,0.00674590987733358
234,ALTI,2020-Q2,Health Care,0.03455616788710622,0.013656971225198879,7.88082292524796e-05,0.00037329701723016166
235,ALTI,2020-Q2,Industrials,0.028042488637690734,0.011082694749576289,6.395323927667873e-05,0.0003029322405875506
236,ALTI,2020-Q2,Oil & Gas,0.1361241328916616,0.05379772930927988,0.0003104424630291208,0.0014704967561076027
237,ALTI,2020-Q2,Technology,0.03198180259530649,0.012639554223750115,7.293717402556366e-05,0.00034548713715812194
238,ALTI,2020-Q2,Telecommunications,0.0019912969927148336,0.00078698210458917,4.541319234943253e-06,2.1511217048959854e-05
239,ALTI,2020-Q2,Utilities,0.0,0.0,0.0,0.0
240,FINI,2017-Q3,Basic Materials,0.0,0.0,0.0,0.0
241,FINI,2017-Q3,Consumer Goods,0.0,0.0,0.0,0.0
242,FINI,2017-Q3,Consumer Services,0.0,0.0,0.0,0.0
243,FINI,2017-Q3,Financials,1.0,0.6896192113496593,0.006943957578898938,0.003174372587462531
244,FINI,2017-Q3,Health Care,0.0,0.0,0.0,0.0
245,FINI,2017-Q3,Industrials,0.0,0.0,0.0,0.0
246,FINI,2017-Q3,Oil & Gas,0.0,0.0,0.0,0.0
247,FINI,2017-Q3,Technology,0.0,0.0,0.0,0.0
248,FINI,2017-Q3,Telecommunications,0.0,0.0,0.0,0.0
249,FINI,2017-Q3,Utilities,0.0,0.0,0.0,0.0
250,FINI,2017-Q4,Basic Materials,0.0,0.0,0.0,0.0
251,FINI,2017-Q4,Consumer Goods,0.0,0.0,0.0,0.0
252,FINI,2017-Q4,Consumer Services,0.0,0.0,0.0,0.0
253,FINI,2017-Q4,Financials,1.0,0.7063897400663501,0.007285797920404695,0.0034245013972410646
254,FINI,2017-Q4,Health Care,0.0,0.0,0.0,0.0
255,FINI,2017-Q4,Industrials,0.0,0.0,0.0,0.0
256,FINI,2017-Q4,Oil & Gas,0.0,0.0,0.0,0.0
257,FINI,2017-Q4,Technology,0.0,0.0,0.0,0.0
258,FINI,2017-Q4,Telecommunications,0.0,0.0,0.0,0.0
259,FINI,2017-Q4,Utilities,0.0,0.0,0.0,0.0
260,FINI,2018-Q1,Basic Materials,0.0,0.0,0.0,0.0
261,FINI,2018-Q1,Consumer Goods,0.0,0.0,0.0,0.0
262,FINI,2018-Q1,Consumer Services,0.0,0.0,0.0,0.0
263,FINI,2018-Q1,Financials,1.0000000000000002,0.6968189093265941,0.007089705753893686,0.004534975924929234
